match_id,date,bowler,wickets,runs_given,overs_bowled
1359534,14-05-2023,Mohammed Siraj,1,9,2
1359534,14-05-2023,R Ashwin,0,32,4
1359534,14-05-2023,Sandeep Sharma,1,33,4
1359534,14-05-2023,WD Parnell,3,9,3
1359534,14-05-2023,YS Chahal,0,36,4
1359535,14-05-2023,CV Varun,2,34,4
1359535,14-05-2023,DL Chahar,3,25,3
1359535,14-05-2023,Harshit Rana,0,19,2
1359535,14-05-2023,M Pathirana,1,16,3
1359535,14-05-2023,M Theekshana,0,22,3
1359535,14-05-2023,MM Ali,0,31,4
1359535,14-05-2023,RA Jadeja,0,18,2
1359535,14-05-2023,SN Thakur,1,14,3
1359535,14-05-2023,SP Narine,2,15,4
1359535,14-05-2023,Suyash Sharma,0,28,3
1359535,14-05-2023,TU Deshpande,0,23,4
1359535,14-05-2023,VG Arora,1,28,4
1359536,15-05-2023,AK Markram,0,13,1
1359536,15-05-2023,Abhishek Sharma,0,12,1
1359536,15-05-2023,B Kumar,6,30,4
1359536,15-05-2023,Fazalhaq Farooqi,1,30,3
1359536,15-05-2023,M Jansen,1,29,4
1359536,15-05-2023,M Markande,0,27,3
1359536,15-05-2023,MM Sharma,4,28,4
1359536,15-05-2023,Mohammed Shami,4,21,4
1359536,15-05-2023,Noor Ahmad,0,34,3
1359536,15-05-2023,R Tewatia,0,7,2
1359536,15-05-2023,Rashid Khan,0,28,4
1359536,15-05-2023,T Natarajan,1,34,4
1359536,15-05-2023,Yash Dayal,1,27,4
1359537,16-05-2023,Akash Madhwal,0,28,4
1359537,16-05-2023,C Green,1,16,2
1359537,16-05-2023,CJ Jordan,0,48,4
1359537,16-05-2023,HR Shokeen,0,20,3
1359537,16-05-2023,JP Behrendorff,2,29,4
1359537,16-05-2023,KH Pandya,0,27,4
1359537,16-05-2023,Mohsin Khan,1,24,3
1359537,16-05-2023,Naveen-ul-Haq,0,36,4
1359537,16-05-2023,PP Chawla,1,26,3
1359537,16-05-2023,Ravi Bishnoi,2,25,4
1359537,16-05-2023,Swapnil Singh,0,11,1
1359537,16-05-2023,Yash Thakur,2,34,4
1359538,17-05-2023,A Nortje,3,36,4
1359538,17-05-2023,AR Patel,1,27,3
1359538,17-05-2023,Arshdeep Singh,0,19,2
1359538,17-05-2023,Harpreet Brar,0,37,3
1359538,17-05-2023,I Sharma,2,35,3
1359538,17-05-2023,K Rabada,0,36,3
1359538,17-05-2023,KK Ahmed,1,19,3
1359538,17-05-2023,Kuldeep Yadav,0,20,3
1359538,17-05-2023,Mukesh Kumar,1,51,4
1359538,17-05-2023,NT Ellis,0,46,4
1359538,17-05-2023,RD Chahar,0,35,4
1359538,17-05-2023,SM Curran,2,35,4
1359539,18-05-2023,Abhishek Sharma,0,27,3
1359539,18-05-2023,B Kumar,1,47,4
1359539,18-05-2023,GD Phillips,0,10,1
1359539,18-05-2023,HV Patel,1,35,4
1359539,18-05-2023,KV Sharma,0,44,3
1359539,18-05-2023,Kartik Tyagi,0,20,2
1359539,18-05-2023,MG Bracewell,2,13,2
1359539,18-05-2023,Mayank Dagar,0,25,4
1359539,18-05-2023,Mohammed Siraj,1,15,4
1359539,18-05-2023,Nithish Kumar Reddy,0,18,2
1359539,18-05-2023,Shahbaz Ahmed,1,38,3
1359539,18-05-2023,T Natarajan,1,33,4
1359539,18-05-2023,WD Parnell,0,35,4
1359540,19-05-2023,A Zampa,1,26,4
1359540,19-05-2023,Arshdeep Singh,1,37,4
1359540,19-05-2023,K Rabada,2,38,4
1359540,19-05-2023,NT Ellis,1,33,4
1359540,19-05-2023,Navdeep Saini,3,39,4
1359540,19-05-2023,RD Chahar,1,28,4
1359540,19-05-2023,SM Curran,1,44,4
1359540,19-05-2023,Sandeep Sharma,0,43,4
1359540,19-05-2023,TA Boult,1,34,4
1359540,19-05-2023,YS Chahal,0,39,4
1359541,20-05-2023,A Nortje,1,43,4
1359541,20-05-2023,AR Patel,0,32,3
1359541,20-05-2023,C Sakariya,1,32,4
1359541,20-05-2023,DL Chahar,3,22,4
1359541,20-05-2023,KK Ahmed,1,42,4
1359541,20-05-2023,Kuldeep Yadav,0,34,3
1359541,20-05-2023,Lalit Yadav,0,30,2
1359541,20-05-2023,M Pathirana,2,16,4
1359541,20-05-2023,M Theekshana,2,23,4
1359541,20-05-2023,RA Jadeja,1,49,4
1359541,20-05-2023,TU Deshpande,1,25,4
1359542,20-05-2023,AD Russell,0,12,1
1359542,20-05-2023,CV Varun,1,38,4
1359542,20-05-2023,Harshit Rana,1,21,3
1359542,20-05-2023,K Gowtham,1,24,4
1359542,20-05-2023,KH Pandya,1,30,4
1359542,20-05-2023,Mohsin Khan,0,15,1
1359542,20-05-2023,N Rana,0,3,1
1359542,20-05-2023,Naveen-ul-Haq,0,46,4
1359542,20-05-2023,Ravi Bishnoi,2,23,4
1359542,20-05-2023,SN Thakur,2,25,2
1359542,20-05-2023,SP Narine,2,27,4
1359542,20-05-2023,Suyash Sharma,0,12,1
1359542,20-05-2023,VG Arora,2,26,4
1359542,20-05-2023,Yash Thakur,3,28,3
1359543,21-05-2023,AK Markram,0,1,1
1359543,21-05-2023,Akash Madhwal,4,36,4
1359543,21-05-2023,B Kumar,1,26,4
1359543,21-05-2023,C Green,0,2,1
1359543,21-05-2023,CJ Jordan,1,41,4
1359543,21-05-2023,JP Behrendorff,0,33,3
1359543,21-05-2023,K Kartikeya,0,37,4
1359543,21-05-2023,Kartik Tyagi,0,38,3
1359543,21-05-2023,Mayank Dagar,1,37,4
1359543,21-05-2023,Nithish Kumar Reddy,0,35,3
1359543,21-05-2023,PP Chawla,0,39,4
1359543,21-05-2023,Umran Malik,0,41,3
1359543,21-05-2023,Vivrant Sharma,0,17,1
1359544,21-05-2023,H Sharma,0,28,3
1359544,21-05-2023,HV Patel,1,27,4
1359544,21-05-2023,MG Bracewell,0,16,1
1359544,21-05-2023,MM Sharma,0,52,4
1359544,21-05-2023,Mohammed Shami,1,38,4
1359544,21-05-2023,Mohammed Siraj,2,30,4
1359544,21-05-2023,Noor Ahmad,2,37,4
1359544,21-05-2023,Rashid Khan,1,24,4
1359544,21-05-2023,Vijaykumar Vyshak,1,38,4
1359544,21-05-2023,WD Parnell,0,40,4
1359544,21-05-2023,Yash Dayal,1,39,4
1370350,23-05-2023,DG Nalkande,1,43,4
1370350,23-05-2023,DL Chahar,2,26,4
1370350,23-05-2023,M Pathirana,3,29,4
1370350,23-05-2023,M Theekshana,2,28,4
1370350,23-05-2023,MM Sharma,2,31,4
1370350,23-05-2023,Mohammed Shami,2,27,4
1370350,23-05-2023,Noor Ahmad,1,29,4
1370350,23-05-2023,RA Jadeja,2,18,4
1370350,23-05-2023,Rashid Khan,1,37,4
1370350,23-05-2023,TU Deshpande,1,41,4
1370351,24-05-2023,Akash Madhwal,6,5,4
1370351,24-05-2023,C Green,1,15,3
1370351,24-05-2023,CJ Jordan,1,7,2
1370351,24-05-2023,HR Shokeen,0,17,1
1370351,24-05-2023,JP Behrendorff,0,21,3
1370351,24-05-2023,K Gowtham,0,8,1
1370351,24-05-2023,KH Pandya,0,38,4
1370351,24-05-2023,Mohsin Khan,1,24,3
1370351,24-05-2023,Naveen-ul-Haq,4,35,4
1370351,24-05-2023,PP Chawla,2,26,4
1370351,24-05-2023,Ravi Bishnoi,0,29,4
1370351,24-05-2023,Yash Thakur,3,32,4
1370352,26-05-2023,Akash Madhwal,2,50,4
1370352,26-05-2023,C Green,0,35,3
1370352,26-05-2023,CJ Jordan,0,51,4
1370352,26-05-2023,HH Pandya,0,23,2
1370352,26-05-2023,J Little,1,25,3
1370352,26-05-2023,JP Behrendorff,0,28,4
1370352,26-05-2023,K Kartikeya,0,15,2
1370352,26-05-2023,MM Sharma,5,10,3
1370352,26-05-2023,Mohammed Shami,2,41,3
1370352,26-05-2023,Noor Ahmad,0,33,4
1370352,26-05-2023,PP Chawla,1,44,3
1370352,26-05-2023,Rashid Khan,2,32,4
1370353,29-05-2023,DL Chahar,1,38,4
1370353,29-05-2023,HH Pandya,0,13,1
1370353,29-05-2023,J Little,0,30,2
1370353,29-05-2023,M Pathirana,2,42,4
1370353,29-05-2023,M Theekshana,0,36,4
1370353,29-05-2023,MM Sharma,3,36,3
1370353,29-05-2023,Mohammed Shami,0,29,3
1370353,29-05-2023,Noor Ahmad,2,14,3
1370353,29-05-2023,RA Jadeja,1,38,4
1370353,29-05-2023,Rashid Khan,0,44,3
1370353,29-05-2023,TU Deshpande,0,56,4
1422119,22-03-2024,AS Joseph,0,34,4
1422119,22-03-2024,C Green,2,24,3
1422119,22-03-2024,DL Chahar,1,35,4
1422119,22-03-2024,GJ Maxwell,0,7,1
1422119,22-03-2024,KV Sharma,1,24,2
1422119,22-03-2024,M Theekshana,0,36,4
1422119,22-03-2024,Mayank Dagar,0,6,2
1422119,22-03-2024,Mohammed Siraj,0,37,4
1422119,22-03-2024,Mustafizur Rahman,4,27,4
1422119,22-03-2024,RA Jadeja,0,21,4
1422119,22-03-2024,TU Deshpande,1,41,4
1422119,22-03-2024,Yash Dayal,1,28,3
1422120,23-03-2024,AR Patel,0,25,4
1422120,23-03-2024,Arshdeep Singh,2,26,4
1422120,23-03-2024,HV Patel,4,47,4
1422120,23-03-2024,Harpreet Brar,1,14,3
1422120,23-03-2024,I Sharma,2,13,2
1422120,23-03-2024,K Rabada,1,35,4
1422120,23-03-2024,KK Ahmed,2,43,4
1422120,23-03-2024,Kuldeep Yadav,2,20,4
1422120,23-03-2024,MR Marsh,0,51,4
1422120,23-03-2024,RD Chahar,1,33,4
1422120,23-03-2024,SM Curran,0,9,1
1422120,23-03-2024,Sumit Kumar,0,17,2
1422121,23-03-2024,AD Russell,2,25,2
1422121,23-03-2024,B Kumar,0,48,4
1422121,23-03-2024,CV Varun,1,55,4
1422121,23-03-2024,Harshit Rana,3,33,4
1422121,23-03-2024,M Jansen,1,39,3
1422121,23-03-2024,M Markande,2,39,4
1422121,23-03-2024,MA Starc,0,47,4
1422121,23-03-2024,PJ Cummins,1,32,4
1422121,23-03-2024,SP Narine,1,19,4
1422121,23-03-2024,Shahbaz Ahmed,0,13,1
1422121,23-03-2024,Suyash Sharma,0,18,2
1422121,23-03-2024,T Natarajan,3,29,4
1422122,24-03-2024,A Badoni,0,6,1
1422122,24-03-2024,Avesh Khan,0,19,3
1422122,24-03-2024,KH Pandya,0,19,4
1422122,24-03-2024,Mohsin Khan,1,44,4
1422122,24-03-2024,N Burger,1,30,3
1422122,24-03-2024,Naveen-ul-Haq,2,37,4
1422122,24-03-2024,R Ashwin,1,30,4
1422122,24-03-2024,Ravi Bishnoi,1,38,4
1422122,24-03-2024,Sandeep Sharma,1,21,3
1422122,24-03-2024,TA Boult,2,35,4
1422122,24-03-2024,YS Chahal,1,24,3
1422122,24-03-2024,Yash Thakur,0,41,3
1422123,24-03-2024,Azmatullah Omarzai,2,25,3
1422123,24-03-2024,G Coetzee,2,27,4
1422123,24-03-2024,HH Pandya,0,30,3
1422123,24-03-2024,JJ Bumrah,3,14,4
1422123,24-03-2024,L Wood,0,23,2
1422123,24-03-2024,MM Sharma,2,31,4
1422123,24-03-2024,Naman Dhir,0,13,1
1422123,24-03-2024,PP Chawla,1,26,3
1422123,24-03-2024,R Sai Kishore,1,24,4
1422123,24-03-2024,Rashid Khan,0,23,4
1422123,24-03-2024,SH Johnson,2,25,2
1422123,24-03-2024,SZ Mulani,0,23,3
1422123,24-03-2024,UT Yadav,2,31,3
1422124,25-03-2024,AS Joseph,1,40,4
1422124,25-03-2024,Arshdeep Singh,0,37,4
1422124,25-03-2024,C Green,0,18,2
1422124,25-03-2024,GJ Maxwell,2,29,3
1422124,25-03-2024,HV Patel,1,42,4
1422124,25-03-2024,Harpreet Brar,2,13,4
1422124,25-03-2024,K Rabada,2,22,4
1422124,25-03-2024,Mayank Dagar,0,34,3
1422124,25-03-2024,Mohammed Siraj,2,26,4
1422124,25-03-2024,RD Chahar,0,16,1
1422124,25-03-2024,SM Curran,1,30,3
1422124,25-03-2024,Yash Dayal,1,21,4
1422125,26-03-2024,Azmatullah Omarzai,0,29,3
1422125,26-03-2024,DJ Mitchell,1,17,2
1422125,26-03-2024,DL Chahar,2,25,4
1422125,26-03-2024,M Pathirana,1,24,4
1422125,26-03-2024,MM Sharma,2,35,4
1422125,26-03-2024,Mustafizur Rahman,2,30,4
1422125,26-03-2024,R Sai Kishore,1,26,3
1422125,26-03-2024,RA Jadeja,0,15,2
1422125,26-03-2024,Rashid Khan,2,49,4
1422125,26-03-2024,SH Johnson,1,35,4
1422125,26-03-2024,TU Deshpande,2,21,4
1422125,26-03-2024,UT Yadav,0,26,2
1422126,27-03-2024,B Kumar,0,53,4
1422126,27-03-2024,G Coetzee,1,50,4
1422126,27-03-2024,HH Pandya,1,46,4
1422126,27-03-2024,JD Unadkat,2,45,4
1422126,27-03-2024,JJ Bumrah,0,34,4
1422126,27-03-2024,KT Maphaka,0,63,4
1422126,27-03-2024,M Markande,0,50,4
1422126,27-03-2024,PJ Cummins,2,34,4
1422126,27-03-2024,PP Chawla,1,34,2
1422126,27-03-2024,SZ Mulani,0,31,2
1422126,27-03-2024,Shahbaz Ahmed,1,39,3
1422126,27-03-2024,Umran Malik,0,14,1
1422127,28-03-2024,A Nortje,1,48,4
1422127,28-03-2024,AR Patel,1,21,4
1422127,28-03-2024,Avesh Khan,1,28,4
1422127,28-03-2024,KK Ahmed,1,22,4
1422127,28-03-2024,Kuldeep Yadav,1,39,4
1422127,28-03-2024,Mukesh Kumar,1,48,4
1422127,28-03-2024,N Burger,2,29,3
1422127,28-03-2024,R Ashwin,0,29,3
1422127,28-03-2024,Sandeep Sharma,0,34,4
1422127,28-03-2024,TA Boult,0,29,3
1422127,28-03-2024,YS Chahal,2,19,3
1422128,29-03-2024,AD Russell,2,28,4
1422128,29-03-2024,AS Joseph,0,34,2
1422128,29-03-2024,AS Roy,0,6,2
1422128,29-03-2024,C Green,0,7,1
1422128,29-03-2024,CV Varun,0,20,2
1422128,29-03-2024,Harshit Rana,2,38,4
1422128,29-03-2024,MA Starc,1,46,4
1422128,29-03-2024,Mayank Dagar,1,23,3
1422128,29-03-2024,Mohammed Siraj,0,44,3
1422128,29-03-2024,SP Narine,1,40,4
1422128,29-03-2024,Vijaykumar Vyshak,1,23,4
1422128,29-03-2024,Yash Dayal,1,40,4
1422129,30-03-2024,Arshdeep Singh,2,29,3
1422129,30-03-2024,HV Patel,1,41,4
1422129,30-03-2024,Harpreet Brar,0,14,2
1422129,30-03-2024,K Rabada,1,38,4
1422129,30-03-2024,KH Pandya,0,26,3
1422129,30-03-2024,M Siddharth,0,21,2
1422129,30-03-2024,MP Yadav,3,27,4
1422129,30-03-2024,Mohsin Khan,2,33,4
1422129,30-03-2024,Naveen-ul-Haq,0,42,4
1422129,30-03-2024,RD Chahar,1,42,3
1422129,30-03-2024,Ravi Bishnoi,0,25,3
1422129,30-03-2024,SM Curran,3,28,4
1422130,31-03-2024,Azmatullah Omarzai,1,23,3
1422130,31-03-2024,B Kumar,0,26,4
1422130,31-03-2024,DG Nalkande,0,17,2
1422130,31-03-2024,JD Unadkat,0,33,4
1422130,31-03-2024,M Markande,1,31,3
1422130,31-03-2024,MM Sharma,4,25,4
1422130,31-03-2024,Noor Ahmad,1,32,4
1422130,31-03-2024,PJ Cummins,1,27,4
1422130,31-03-2024,Rashid Khan,1,33,4
1422130,31-03-2024,Shahbaz Ahmed,1,20,2
1422130,31-03-2024,UT Yadav,1,28,3
1422130,31-03-2024,Washington Sundar,0,27,3
1422131,31-03-2024,A Nortje,0,42,4
1422131,31-03-2024,AR Patel,1,20,3
1422131,31-03-2024,DL Chahar,0,42,4
1422131,31-03-2024,I Sharma,0,21,3
1422131,31-03-2024,KK Ahmed,2,17,4
1422131,31-03-2024,M Pathirana,3,29,4
1422131,31-03-2024,MR Marsh,0,13,1
1422131,31-03-2024,Mukesh Kumar,3,20,3
1422131,31-03-2024,Mustafizur Rahman,1,44,4
1422131,31-03-2024,RA Jadeja,1,43,4
1422131,31-03-2024,Rasikh Salam,0,25,2
1422131,31-03-2024,TU Deshpande,0,22,4
1422132,01-04-2024,Akash Madhwal,3,19,4
1422132,01-04-2024,Avesh Khan,1,29,4
1422132,01-04-2024,G Coetzee,0,36,3
1422132,01-04-2024,JJ Bumrah,0,17,4
1422132,01-04-2024,KT Maphaka,1,23,2
1422132,01-04-2024,N Burger,2,31,4
1422132,01-04-2024,PP Chawla,0,18,3
1422132,01-04-2024,R Ashwin,0,26,4
1422132,01-04-2024,TA Boult,3,21,4
1422132,01-04-2024,YS Chahal,3,11,4
1422133,02-04-2024,C Green,0,25,2
1422133,02-04-2024,GJ Maxwell,2,22,4
1422133,02-04-2024,KH Pandya,0,10,1
1422133,02-04-2024,M Siddharth,1,21,3
1422133,02-04-2024,MP Stoinis,1,4,1
1422133,02-04-2024,MP Yadav,4,14,4
1422133,02-04-2024,Mayank Dagar,0,18,2
1422133,02-04-2024,Mohammed Siraj,1,44,4
1422133,02-04-2024,Naveen-ul-Haq,2,24,4
1422133,02-04-2024,RJW Topley,1,38,4
1422133,02-04-2024,Ravi Bishnoi,0,31,3
1422133,02-04-2024,Yash Dayal,1,24,4
1422133,02-04-2024,Yash Thakur,2,38,4
1422134,03-04-2024,A Nortje,3,57,4
1422134,03-04-2024,AD Russell,1,14,2
1422134,03-04-2024,AR Patel,0,18,1
1422134,03-04-2024,CV Varun,3,30,4
1422134,03-04-2024,I Sharma,2,43,3
1422134,03-04-2024,KK Ahmed,1,34,4
1422134,03-04-2024,MA Starc,2,25,3
1422134,03-04-2024,MR Marsh,1,33,3
1422134,03-04-2024,Rasikh Salam,0,46,3
1422134,03-04-2024,SP Narine,1,29,4
1422134,03-04-2024,Sumit Kumar,0,19,2
1422134,03-04-2024,VG Arora,3,24,4
1422134,03-04-2024,VR Iyer,0,28,1
1422135,04-04-2024,Arshdeep Singh,0,33,4
1422135,04-04-2024,Azmatullah Omarzai,1,40,4
1422135,04-04-2024,DG Nalkande,1,5,1
1422135,04-04-2024,HV Patel,1,41,4
1422135,04-04-2024,Harpreet Brar,1,33,4
1422135,04-04-2024,K Rabada,2,43,4
1422135,04-04-2024,MM Sharma,1,38,4
1422135,04-04-2024,Noor Ahmad,2,29,4
1422135,04-04-2024,Rashid Khan,1,40,4
1422135,04-04-2024,SM Curran,0,18,2
1422135,04-04-2024,Sikandar Raza,0,22,2
1422135,04-04-2024,UT Yadav,1,35,3
1422136,05-04-2024,Abhishek Sharma,0,7,1
1422136,05-04-2024,B Kumar,1,28,4
1422136,05-04-2024,DL Chahar,1,32,4
1422136,05-04-2024,JD Unadkat,1,28,4
1422136,05-04-2024,M Markande,0,21,2
1422136,05-04-2024,M Theekshana,1,27,4
1422136,05-04-2024,MM Ali,2,22,3
1422136,05-04-2024,Mukesh Choudhary,0,26,1
1422136,05-04-2024,PJ Cummins,1,29,4
1422136,05-04-2024,R Ravindra,0,3,1
1422136,05-04-2024,RA Jadeja,0,30,4
1422136,05-04-2024,Shahbaz Ahmed,1,11,1
1422136,05-04-2024,T Natarajan,1,39,4
1422136,05-04-2024,TU Deshpande,0,20,2
1422137,06-04-2024,Avesh Khan,0,46,4
1422137,06-04-2024,C Green,0,26,4
1422137,06-04-2024,H Sharma,0,29,2
1422137,06-04-2024,Mayank Dagar,0,34,2
1422137,06-04-2024,Mohammed Siraj,1,34,4
1422137,06-04-2024,N Burger,1,27,4
1422137,06-04-2024,R Ashwin,0,27,4
1422137,06-04-2024,R Parag,0,10,1
1422137,06-04-2024,RJW Topley,2,26,4
1422137,06-04-2024,TA Boult,0,29,3
1422137,06-04-2024,YS Chahal,2,33,4
1422137,06-04-2024,Yash Dayal,1,37,4
1422138,07-04-2024,A Nortje,2,61,4
1422138,07-04-2024,AR Patel,2,35,4
1422138,07-04-2024,Akash Madhwal,0,44,4
1422138,07-04-2024,G Coetzee,4,34,4
1422138,07-04-2024,I Sharma,0,32,3
1422138,07-04-2024,JA Richardson,0,38,4
1422138,07-04-2024,JJ Bumrah,2,22,4
1422138,07-04-2024,KK Ahmed,1,39,4
1422138,07-04-2024,Lalit Yadav,0,15,1
1422138,07-04-2024,Mohammad Nabi,0,17,2
1422138,07-04-2024,PP Chawla,0,32,2
1422138,07-04-2024,R Shepherd,2,53,4
1422139,07-04-2024,DG Nalkande,2,21,2
1422139,07-04-2024,KH Pandya,3,11,4
1422139,07-04-2024,M Siddharth,0,24,4
1422139,07-04-2024,MM Sharma,0,34,3
1422139,07-04-2024,MP Yadav,0,13,1
1422139,07-04-2024,Naveen-ul-Haq,1,35,4
1422139,07-04-2024,Noor Ahmad,0,22,4
1422139,07-04-2024,Rashid Khan,1,28,4
1422139,07-04-2024,Ravi Bishnoi,1,7,2
1422139,07-04-2024,SH Johnson,0,31,4
1422139,07-04-2024,UT Yadav,2,22,3
1422139,07-04-2024,Yash Thakur,5,28,4
1426260,08-04-2024,AD Russell,0,7,1
1426260,08-04-2024,AS Roy,0,18,2
1426260,08-04-2024,CV Varun,0,26,4
1426260,08-04-2024,M Theekshana,1,28,4
1426260,08-04-2024,MA Starc,0,27,3
1426260,08-04-2024,Mustafizur Rahman,2,19,4
1426260,08-04-2024,R Ravindra,0,4,1
1426260,08-04-2024,RA Jadeja,3,17,4
1426260,08-04-2024,SN Thakur,0,25,3
1426260,08-04-2024,SP Narine,1,30,4
1426260,08-04-2024,TU Deshpande,3,31,4
1426260,08-04-2024,VG Arora,2,28,4
1426261,09-04-2024,Arshdeep Singh,4,27,4
1426261,09-04-2024,B Kumar,2,30,4
1426261,09-04-2024,HV Patel,2,29,4
1426261,09-04-2024,Harpreet Brar,0,48,4
1426261,09-04-2024,JD Unadkat,1,46,4
1426261,09-04-2024,K Rabada,1,31,4
1426261,09-04-2024,Nithish Kumar Reddy,1,32,3
1426261,09-04-2024,PJ Cummins,1,22,4
1426261,09-04-2024,SM Curran,2,40,4
1426261,09-04-2024,Shahbaz Ahmed,0,10,1
1426261,09-04-2024,T Natarajan,1,33,4
1426262,10-04-2024,Avesh Khan,2,46,4
1426262,10-04-2024,KA Maharaj,0,16,2
1426262,10-04-2024,KR Sen,3,36,4
1426262,10-04-2024,MM Sharma,1,47,4
1426262,10-04-2024,Noor Ahmad,0,42,4
1426262,10-04-2024,R Ashwin,0,40,4
1426262,10-04-2024,Rashid Khan,1,18,4
1426262,10-04-2024,SH Johnson,0,37,4
1426262,10-04-2024,TA Boult,0,8,2
1426262,10-04-2024,UT Yadav,1,45,4
1426262,10-04-2024,YS Chahal,2,42,4
1426263,11-04-2024,Akash Deep,1,53,4
1426263,11-04-2024,Akash Madhwal,1,54,4
1426263,11-04-2024,G Coetzee,1,39,4
1426263,11-04-2024,GJ Maxwell,0,17,1
1426263,11-04-2024,HH Pandya,0,11,1
1426263,11-04-2024,JJ Bumrah,5,21,4
1426263,11-04-2024,Mohammad Nabi,0,7,1
1426263,11-04-2024,Mohammed Siraj,0,37,3
1426263,11-04-2024,R Shepherd,0,22,2
1426263,11-04-2024,RJW Topley,0,33,3
1426263,11-04-2024,S Gopal,1,32,4
1426263,11-04-2024,Vijaykumar Vyshak,1,32,3
1426263,11-04-2024,WG Jacks,1,24,2
1426264,12-04-2024,AR Patel,0,26,4
1426264,12-04-2024,Arshad Khan,0,34,4
1426264,12-04-2024,I Sharma,1,32,4
1426264,12-04-2024,KH Pandya,0,38,3
1426264,12-04-2024,KK Ahmed,2,40,4
1426264,12-04-2024,Kuldeep Yadav,3,19,4
1426264,12-04-2024,MP Stoinis,0,10,1
1426264,12-04-2024,Mukesh Kumar,1,40,4
1426264,12-04-2024,Naveen-ul-Haq,1,24,3
1426264,12-04-2024,Ravi Bishnoi,2,25,4
1426264,12-04-2024,Yash Thakur,1,31,4
1426265,13-04-2024,Arshdeep Singh,1,44,4
1426265,13-04-2024,Avesh Khan,2,34,4
1426265,13-04-2024,HV Patel,1,21,2
1426265,13-04-2024,Harpreet Brar,0,22,3
1426265,13-04-2024,K Rabada,2,18,4
1426265,13-04-2024,KA Maharaj,2,23,4
1426265,13-04-2024,KR Sen,1,35,4
1426265,13-04-2024,LS Livingstone,1,20,3
1426265,13-04-2024,SM Curran,2,24,4
1426265,13-04-2024,TA Boult,1,19,4
1426265,13-04-2024,YS Chahal,2,28,4
1426266,14-04-2024,AD Russell,1,16,1
1426266,14-04-2024,Arshad Khan (2),0,22,2
1426266,14-04-2024,CV Varun,1,28,4
1426266,14-04-2024,Harshit Rana,0,33,4
1426266,14-04-2024,KH Pandya,0,14,1
1426266,14-04-2024,MA Starc,3,27,4
1426266,14-04-2024,Mohsin Khan,2,28,4
1426266,14-04-2024,Ravi Bishnoi,0,15,3
1426266,14-04-2024,S Joseph,0,37,4
1426266,14-04-2024,SP Narine,1,17,4
1426266,14-04-2024,VG Arora,1,32,3
1426266,14-04-2024,Yash Thakur,0,24,2
1426267,14-04-2024,Akash Madhwal,0,37,3
1426267,14-04-2024,G Coetzee,1,34,4
1426267,14-04-2024,HH Pandya,2,41,3
1426267,14-04-2024,JJ Bumrah,0,25,4
1426267,14-04-2024,M Pathirana,4,26,4
1426267,14-04-2024,Mohammad Nabi,0,19,3
1426267,14-04-2024,Mustafizur Rahman,1,52,4
1426267,14-04-2024,R Shepherd,0,33,2
1426267,14-04-2024,RA Jadeja,0,37,4
1426267,14-04-2024,S Gopal,1,9,1
1426267,14-04-2024,SN Thakur,0,35,4
1426267,14-04-2024,TU Deshpande,1,29,4
1426268,15-04-2024,Abhishek Sharma,0,10,1
1426268,15-04-2024,B Kumar,0,56,4
1426268,15-04-2024,JD Unadkat,1,36,2
1426268,15-04-2024,LH Ferguson,2,52,4
1426268,15-04-2024,M Markande,2,43,4
1426268,15-04-2024,MK Lomror,0,15,1
1426268,15-04-2024,PJ Cummins,3,42,4
1426268,15-04-2024,RJW Topley,1,66,4
1426268,15-04-2024,Shahbaz Ahmed,0,18,1
1426268,15-04-2024,T Natarajan,1,43,4
1426268,15-04-2024,Vijaykumar Vyshak,0,62,4
1426268,15-04-2024,WG Jacks,0,30,3
1426268,15-04-2024,Yash Dayal,0,47,4
1426269,16-04-2024,AD Russell,0,17,1
1426269,16-04-2024,Avesh Khan,2,34,4
1426269,16-04-2024,CV Varun,2,35,4
1426269,16-04-2024,Harshit Rana,2,44,4
1426269,16-04-2024,KR Sen,2,44,4
1426269,16-04-2024,MA Starc,1,41,4
1426269,16-04-2024,R Ashwin,0,40,4
1426269,16-04-2024,SP Narine,2,27,4
1426269,16-04-2024,TA Boult,1,31,4
1426269,16-04-2024,VG Arora,1,44,3
1426269,16-04-2024,YS Chahal,1,53,4
1426270,17-04-2024,AR Patel,1,16,4
1426270,17-04-2024,I Sharma,3,7,2
1426270,17-04-2024,KK Ahmed,1,17,4
1426270,17-04-2024,Kuldeep Yadav,0,16,4
1426270,17-04-2024,Mukesh Kumar,3,11,3
1426270,17-04-2024,Noor Ahmad,0,14,2
1426270,17-04-2024,Rashid Khan,1,12,2
1426270,17-04-2024,S Sandeep Warrier,2,40,3
1426270,17-04-2024,SH Johnson,1,20,2
1426270,17-04-2024,T Stubbs,2,10,1
1426271,18-04-2024,Akash Madhwal,2,41,4
1426271,18-04-2024,Arshdeep Singh,0,34,3
1426271,18-04-2024,G Coetzee,3,26,4
1426271,18-04-2024,HH Pandya,1,30,4
1426271,18-04-2024,HV Patel,4,29,4
1426271,18-04-2024,Harpreet Brar,0,21,3
1426271,18-04-2024,JJ Bumrah,3,19,4
1426271,18-04-2024,K Rabada,1,42,4
1426271,18-04-2024,LS Livingstone,0,16,2
1426271,18-04-2024,R Shepherd,0,20,2
1426271,18-04-2024,S Gopal,1,26,2
1426271,18-04-2024,SM Curran,2,39,4
